MSISDN	VERSION_DATE	RSRP_F141F47_FWZ	RSRP_105_CNT	RSRPCOVER105	RSRP_110_CNT	RSRPCOVER	SINR_F40Z40_FWZ	LOWSINR0	LOWSINRN3	SIXDB3NEI	X2_REPEAT_SUC_CNT	TAC_REPEAT_SUC_CNT	TAU_SUC_CNT	TAU_SUC_5UP_CNT	PAGING_CNT	PAGING_RATIO	LTE2GSM_REDIRECT_CNT	LINK_DROP	WEAK_HOURS	PHR0_CNT	LOWPHR0
4A89C22D62E09F4CFDF83F72BAB1C1AF	2018/10/9 0:00	-88.2	305	100	305	100	12.8	0	0	0	14	0	18	18	179	100	0	1		0	0
902C9E474CB4FD85257A8EDFBE7A8199	2018/10/9 0:00	-74	189	100	189	100	11.5	0	0	0	0	0	18	0	113	100	0	0		0	0
842047EE03CF4BC9C43C72A7895789EB	2018/10/9 0:00	-57	8	100	8	100	18	0	0	0	0	0	30	0	22	100	0	0		0	0
D6726A7F98F140D80538A3CF03789FAB	2018/10/9 0:00	-103	358	21.86	1495	91.27	7.5	0.79	0.31	0	138	0	56	38	637	100	29	0	6	277	16.91
A3A9EEE33A67CBE76CC26A9EB0610688	2018/10/9 0:00	-89.33	168	100	168	100	13.67	0.6	0	0	244	0	25	0	64	100	1	0		0	0
444F0F7414E8689F52E94FBD123C2073	2018/10/9 0:00	-78.33	95	50.26	105	55.56	13.78	6.35	2.12	0	24	0	158	130	294	100	10	0	11	79	41.8
736612A92C29FBDB0E3A6EE2C09987BD	2018/10/9 0:00	-91.86	621	88.46	695	99	8.86	0.71	0.43	0.85	582	0	4	0	510	100	0	0	1	21	2.99
3D94E68D7BDB629B31979EB762AB5A3F	2018/10/9 0:00	-77.25	335	100	335	100	12	0.3	0.3	0	0	0	0	0	128	100	0	0		0	0
A2EF44F1CB08B6268C3F3C996D3250A6	2018/10/9 0:00	-94.43	724	95.89	750	99.34	13.96	0	0	1.85	394	0	3	0	246	100	0	0		6	0.79
543F6BFB11EE29AB7EDD5427F6313837	2018/10/9 0:00	-89.31	313	17.96	1210	69.42	13.08	5.57	1.32	0.06	64	0	116	91	1313	100	172	0	14	1178	67.58
AED7EB17806C194C2FB9F135D3C9A36C	2018/10/9 0:00	-86.17	276	99.64	276	99.64	13.39	0.72	0	0	600	0	15	8	212	100	0	0	1	6	2.17
73536B0A12B887A190050E55F89FB6A7	2018/10/9 0:00	-92.17	161	94.71	164	96.47	9.17	2.35	1.76	0	40	0	29	27	71	100	2	1	1	13	7.65
57135E69D1B1D15AE7090260447FF58C	2018/10/9 0:00	-73.5	14	100	14	100	9.5	0	0	0	10	0	20	0	9	100	0	0		0	0
EB7C18E1922A835705782F44F368EFA1	2018/10/9 0:00	-87.43	41	97.62	42	100	12.86	0	0	2.38	48	0	1	0	84	100	0	0		1	2.38
D7ACD6B14ED3578022D368CE260709A8	2018/10/9 0:00	-90.36	75	94.94	79	100	16.71	0	0	0	134	0	1	0	90	100	0	0		1	1.27
818006BE32D803D1835125EE8B496DDE	2018/10/9 0:00	-85.5	435	100	435	100	12.5	0	0	0.23	50	0	2	0	195	100	0	0		3	0.69
1B3BB5FFCE796600D986039C8941785C	2018/10/9 0:00	-98.4	169	7.91	1484	69.48	9.8	0.61	0.09	0	120	0	109	102	824	100	54	0	18	1791	83.85
B60DE9F613A5B92EDA20FFBE61EEC784	2018/10/9 0:00	-106	108	8.39	895	69.54	1	2.56	0.62	0	0	0	110	89	792	100	57	0	14	571	44.37
6F35A5BF0CEE248073694BBD6697784A	2018/10/9 0:00	-89	305	98.71	307	99.35	13.13	0.32	0.32	0.65	514	0	15	0	695	100	0	0		12	3.88
2CAA2AB8468664FA047CCB17D58168B8	2018/10/9 0:00	-93	114	95	119	99.17	12	0	0	0	2	0	23	0	86	100	0	0	1	3	2.5
D1FCF6D1C800A938B956A13F2ABB2D03	2018/10/9 0:00	-89.56	794	98.88	798	99.38	15.56	0.87	0.37	1	64	0	42	15	696	100	3	1		9	1.12
CBABE61537DBB8FB2525F253A8FD282A	2018/10/9 0:00	-101.5	411	96.03	425	99.3	10.5	0.47	0.23	0	0	0	18	0	46	100	0	0		3	0.7
E21C7D4FC2728E0BCE7F4B994507D352	2018/10/9 0:00	-103	214	80.45	257	96.62	9	0.75	0.38	0	32	0	8	0	260	100	5	0	2	13	4.89
BC816355CFDAE191B444875E3F9EEA23	2018/10/9 0:00	-93.22	1428	96.68	1464	99.12	14	0.14	0.07	0	110	0	83	71	743	100	51	8	2	28	1.9
64E2453C993A6444B6BFA902305D4DCB	2018/10/9 0:00	-79.29	834	87.7	835	87.8	11.71	3.26	0.95	0	10	0	103	97	666	100	37	0	8	115	12.09
61A9E0D6E9852C3C350B79442E8A67E6	2018/10/9 0:00	-75.67	432	99.31	435	100	12.33	0.23	0	0	66	0	0	0	284	100	0	0		1	0.23
5EED905047FB53F8CBC7D59CE0798E2B	2018/10/9 0:00	-78.56	299	100	299	100	17.33	0	0	0	318	0	2	0	242	100	0	0		0	0
C4F2FAD10900C5F80D92E78A08443E4A	2018/10/9 0:00	-108	940	48.16	1740	89.14	13	0.51	0.15	0	0	0	3	0	1143	100	2	0	6	141	7.22
90F038E1ECAB705786B1F6CF36CCE728	2018/10/9 0:00	-82.75	74	98.67	75	100	17.25	0	0	0	2	0	0	0	34	100	0	0		3	4
3E6DE240CFE39B92287E51BB6C733594	2018/10/9 0:00	-82.38	91	100	91	100	17.25	0	0	0	42	0	0	0	50	100	0	0		0	0
85B019CB2466D9B2FAB8773377E3B268	2018/10/9 0:00	-84.94	946	81.2	1140	97.85	13.38	0.34	0.09	0.26	276	0	33	7	1060	100	1	0	1	36	3.09
E49FE5AFEA2841C30DC8C556A5E54C50	2018/10/9 0:00	-75	1346	99.48	1353	100	14.33	0	0	0.22	0	0	22	0	913	100	1	0	1	2	0.15
D1E6AAB4C421758FD6EE0274D6778EB3	2018/10/9 0:00	-79.38	111	100	111	100	14.54	2.61	1.74	5.22	0	0	1	0	75	100	0	0	1	1	0.87
A792922E7779C3ACFB009C1A02D64D8C	2018/10/9 0:00	-89.47	264	89.8	278	94.56	16.66	0.65	0.65	2.27	174	0	170	142	209	100	1	0	1	10	3.72
C97F0883521577B5F0AC85B656CE0FA6	2018/10/9 0:00	-88.75	1459	97.2	1480	98.6	9	1.83	0.98	1.37	0	0	53	31	881	100	0	0	2	27	1.77
BAA483888C199F91353FCC9212DF23A9	2018/10/9 0:00	-101	1911	85.93	2164	97.3	10.5	0.27	0.09	0	340	0	5	0	877	100	0	0	2	100	4.55
1666A53A9FB87153A60096FE9A89C105	2018/10/9 0:00	-104	136	11.76	235	20.33	9.5	1.7	0.26	0.09	16	0	90	60	685	100	56	0	23	143	13.99
9DE8F88F7FAECE02E572C97BDDBD1F44	2018/10/9 0:00	-94	59	95.16	60	96.77	11.6	0	0	0	4	0	7	0	36	100	1	0	2	2	3.23
B252160839306E6D89097831C15ECBB6	2018/10/9 0:00	-79.86	38	100	38	100	17.71	0	0	0	0	0	8	8	32	100	0	0		0	0
CA1C3CAF4CBD6BC88EACB9DCEA066EF4	2018/10/9 0:00	-99	848	82.33	968	93.98	10.11	0.6	0.17	0.69	508	0	24	0	481	100	2	1	3	187	19.46
25DA192250A30A61E6FEA556A4337FA3	2018/10/9 0:00	-104.5	363	34.7	586	56.02	5	2.1	0.19	0	0	0	13	0	847	100	3	0	15	298	28.71
E9AF92A907AF2BB2DC7EC49915EDE666	2018/10/9 0:00	-112	1	2.33	1	2.33	-1	12.5	4.17	0	0	0	22	6	47	100	41	0	9	29	72.5
BFE2E07616246906C543D6BF4320BE3C	2018/10/9 0:00	-110	0	0	3	5.08	-7	8.33	6.67	0	0	0	25	21	47	100	22	0	5	37	61.67
44030ADDDF51DAC860D82AB98E144106	2018/10/9 0:00	-87.5	110	83.33	131	99.24	14.75	0	0	0	2	0	22	0	129	100	0	0		4	3.01
F189655D75CE8322A5B80DA85F9FC0C9	2018/10/9 0:00	-117	0	0	0	0	2	0	0	0	0	0	329	325	191	100	185	0	12	41	12.46
B374814622D4368CD8BE516956733B04	2018/10/9 0:00	-92.92	422	97.69	429	99.31	9.5	2.38	1.73	2.16	0	0	2	0	189	100	1	0		24	5.77
4740A444D9E600EA0A496AEE5A0A8284	2018/10/9 0:00	-92	2	100	2	100	10	0	0	0	0	0	26	0	6	100	0	0		0	0
C7F6551AF7F5853CB9850B85F4DBBC6E	2018/10/9 0:00	-98.52	207	62.54	277	83.69	8.1	2.82	2.26	1.41	0	0	156	138	262	100	22	0	10	26	7.93
AADFD22FDEFD4D9BCF587F991B6D8735	2018/10/9 0:00	-95.91	337	41.1	538	65.61	6.9	4.86	3.56	0.12	436	0	70	52	550	100	39	0	12	83	10.75
5642A7CF9E52F4EEB0144843672926F6	2018/10/9 0:00	-87.25	211	96.79	216	99.08	9.71	0.45	0	0.45	0	0	21	0	105	100	0	0	1	0	0
B6ADE654C55E64A8229CF859A09123B8	2018/10/9 0:00	-89.47	1026	81.36	1212	96.11	13.96	1.25	0.94	1.56	2	0	25	15	474	100	13	0	5	19	1.51
E478995B116DA00FAAB5BE5CB73BE564	2018/10/9 0:00	-100.75	604	90.28	649	97.01	14.25	0	0	0	54	0	4	0	225	100	0	0	3	1	0.15
7C0A3772892A401C1912C57B1C17483A	2018/10/9 0:00	-111.33	71	82.56	71	82.56	8.67	0	0	0	0	0	0	0	61	100	7	0	2	4	4.6
755921B2C16FC739BE2E2F4A17DD011F	2018/10/9 0:00	-91.65	669	94.09	698	98.17	13.81	0.42	0.28	0.98	282	0	96	87	212	100	0	0	2	27	3.8
85BFFFF497521304561BD0CE32E9A45E	2018/10/9 0:00	-80.6	70	72.92	78	81.25	10.5	9.65	4.39	0.88	4	0	72	39	36	100	6	0	4	13	12.5
A6BB7FA53146C8690CCA76AA58E39D25	2018/10/9 0:00	-93.36	446	64.36	581	83.84	12.1	0.69	0.14	1.11	1224	0	10	0	139	100	3	0	13	104	19.62
6B1A95C7BEF13DE1B8BDC3DF799EE865	2018/10/9 0:00	-103.83	846	69.4	966	79.25	12.67	0.41	0.16	1.95	476	0	14	0	509	100	1	0	6	22	1.86
AD0EDAE999455921785D15435FBF4439	2018/10/9 0:00	-90.5	207	94.52	214	97.72	14	0.46	0	0	0	0	7	0	185	100	0	0		9	4.21
4FBF056FAF592FD373044D73A5ABEDE8	2018/10/9 0:00	-92.15	51	78.46	54	83.08	11.69	0	0	0	68	0	186	163	79	100	6	0	5	1	1.56
25E4AF371C970C83047AB4DC8781F4FF	2018/10/9 0:00	-80.5	62	72.09	70	81.4	15.75	1.15	0	0	34	0	2	0	40	100	0	0	6	0	0
C0A2D211D09E4798088573465C4E21FC	2018/10/9 0:00	-96.25	346	93.01	372	100	6.5	2.89	2.89	0.48	214	0	544	544	138	100	0	0		7	1.89
5C751B165A8700DAC60FC83301A2FB8E	2018/10/9 0:00	-98.22	235	90.04	252	96.55	9.78	0.76	0.76	2.28	12	2	4	0	155	100	0	0	1	5	1.9
3F6B2C7BC81F5FE34D7F3D038FA3BCA4	2018/10/9 0:00	-91.7	116	56.59	157	76.59	13.4	0.49	0	0	16	0	68	44	133	100	10	0	3	75	36.59
C2EB18123831A0FB77C3AD764F241E89	2018/10/9 0:00	-97.29	1133	90.28	1250	99.6	7.86	0.24	0.24	8.45	30	0	8	0	780	100	5	0		19	1.52
9C5D4F6182F303D195D720B87C2E67E5	2018/10/9 0:00	-78.5	1018	99.8	1018	99.8	10.29	0.1	0	0.39	108	0	40	31	321	100	0	0		3	0.29
50A0FE2C2156D5C8CC4023BF33AAF23F	2018/10/9 0:00	-98.67	904	98.26	918	99.78	10	0.87	0.76	1.52	182	0	12	0	427	100	0	0		44	4.79
8C115C825DE158414AC3D32253CA746A	2018/10/9 0:00	-83	1005	100	1005	100	10	0.8	0.4	0	16	0	3	0	259	100	0	0		1	0.1
8F75BDB295228A2237623C61B605344D	2018/10/9 0:00	-80.64	293	99.66	294	100	11.07	0	0	1.02	118	0	11	0	162	100	0	0		1	0.34
2F811C4574455C16483A69C2A2E5F680	2018/10/9 0:00	-88.18	1251	99.76	1254	100	11.35	0.08	0.08	0.4	82	0	53	46	267	100	4	0		0	0
B8A80B38EF4A55000961841E65522E29	2018/10/9 0:00	-84.44	596	99.33	600	100	7.93	3.5	2.5	0.67	170	0	12	0	492	100	0	0		1	0.17
20A0AF89B88B7DDFB7314E51AD03B719	2018/10/9 0:00	-84.33	248	99.2	250	100	9	0.4	0.4	1.6	82	0	56	26	195	100	1	0		14	5.65
091605AC8CAF44E7C9D219325E3BCC61	2018/10/9 0:00	-101	1720	94.35	1785	97.92	10	0.05	0	0	0	0	3	0	445	100	4	0	2	7	0.38
F5164012A53AB817E6287E0A7D0B95D8	2018/10/9 0:00	-96.82	249	93.26	263	98.5	12.1	0.37	0	0.75	44	0	2	0	112	100	0	0	1	17	6.42
E74928D7AE933C9052076537F32C6748	2018/10/9 0:00	-101	45	37.5	97	80.83	10	0.83	0.83	0	0	0	22	0	64	100	1	0	4	33	27.73
7CDAA7B3307666C86ECF81BCC357B09A	2018/10/9 0:00	-81.45	299	48.94	374	61.21	13.18	0.82	0.33	0	76	0	33	0	216	100	4	0	14	139	22.75
6BEA9C96B28618018991A98A48CAF10C	2018/10/9 0:00	-83.86	754	100	754	100	13.71	0.13	0.13	0	3504	0	15	0	683	100	0	0		0	0
0A4438E4BCD93220FCAB21AFD73E0E9E	2018/10/9 0:00	-92.67	247	96.86	254	99.61	8	7.38	6.64	0.37	32	0	74	62	270	100	4	3		0	0
C6FC54093AC4A4C674C2005EF7C9D30C	2018/10/9 0:00	-79	25	100	25	100	23	0	0	0	6	0	40	15	178	100	0	0		7	28
C79A397C3C599BD81BA1719FB44E9864	2018/10/9 0:00	-92.33	265	98.88	268	100	10.73	2.52	1.89	3.15	32	0	23	9	127	100	0	0		0	0
E37F437483D6EBF103F9E8374C311FDF	2018/10/9 0:00	-88.57	6	42.86	11	78.57	15.86	0	0	0	48	0	164	153	319	100	13	0	2	2	15.38
066B74624A53996C192FEE1CCDEAA02D	2018/10/9 0:00	-99.08	1063	97.08	1091	99.63	21.92	0.09	0	2.83	742	0	12	0	516	100	0	0		109	10.49
53A1349E25C364A99B9563C7D695E763	2018/10/9 0:00	-76.15	768	100	768	100	5.69	3	1.92	0.12	0	0	22	16	330	100	0	0		0	0
907BB3C6E90D928D2040F2628CA0BBE2	2018/10/9 0:00	-100.83	23	44.23	41	78.85	11	0	0	0	192	0	248	243	115	100	19	0	7	2	3.92
DB99D6A48ED93CBD67FB1441C569432E	2018/10/9 0:00	-83.5	93	100	93	100	10	0	0	2.13	2	0	0	0	65	100	0	0		3	3.19
FC04D0B15C140E0D9DF18D00CB7B101C	2018/10/9 0:00										64	0	58	50	110	100	3	0			
25FDCB08F551B6F78B8F287785EF359F	2018/10/9 0:00										46	0	3	0	188	100	1	0			
5D424DAE61251B8304F8221ABCC31F89	2018/10/9 0:00										62	0	329	324	216	100	11	0			
8E297EE3A8A9CBC51EB8217FA5EDFD0F	2018/10/9 0:00										0	0	0	0	20	100	0	0			
460C56C0ABF225CC9A98401A8356471A	2018/10/9 0:00										10	0	11	0	97	100	1	0			
39445EBAE902B748D43EEC57B657CA40	2018/10/9 0:00										202	0	10	0	149	100	1	0			
DF50B5A02F952CE6D0625FA9718F86EE	2018/10/9 0:00										352	0	1	0	30	100	0	0			
2C874C516F9AB620CC5BE9F8C4AF3EEE	2018/10/9 0:00										284	0	86	77	76	100	0	0			
1D7A3B56CA9A47F8B8608D749C29CA1B	2018/10/9 0:00										420	0	150	132	260	100	1	0			
CE6C85667464EE87E855FEAD0FA72FAE	2018/10/9 0:00										0	0	3	0	567	100	0	0			
7C0B67179EE476310E997688C92F6A29	2018/10/9 0:00										252	0	1	0	659	100	0	0			
674728F13668BF535B1DA8ED01E0D841	2018/10/9 0:00										282	0	78	64	685	100	34	0			
0511E2EC8711BA8F93A06F5614E0BC9C	2018/10/9 0:00										262	0	249	242	68	100	0	0			
69E30AD4C1E3F29FF57880BAE8CC36B6	2018/10/9 0:00										0	0	1	0	0		0	0			
590D8AD2512F8175AFAAC5A715C31170	2018/10/9 0:00										20	0	52	30	130	100	32	0			
6EA6F01AC2A67B2259455C784D288EE9	2018/10/9 0:00										140	0	8	0	265	100	0	0			
1736E6264366A7622F434CA19C51C41F	2018/10/9 0:00										48	0	0	0	77	100	0	0			
50C2F48D172FDD45911E45ED1C291BFD	2018/10/9 0:00										18	0	62	40	128	100	7	0			
93208B3BFC3296FA688F5FECE647C9DE	2018/10/9 0:00										24	0	17	0	190	100	0	0			
06E3606D3482EB8ACC822BC1FA325FFD	2018/10/9 0:00										118	0	1	0	131	100	0	0			
10D3C6685C647D0B09F66643B523165D	2018/10/9 0:00										0	0	30	0	2	100	0	0			
C17997DB94ADDEE305D6A2531384E8D9	2018/10/9 0:00										260	0	39	18	158	100	5	0			
4EDE9E99946883C57BC7F63635B507B8	2018/10/9 0:00										62	0	46	42	213	100	0	0			
7C51C963361D918713622BFB51D3B493	2018/10/9 0:00										24	0	2	0	102	100	1	0			
BB40864117028407942205AD204E529F	2018/10/9 0:00										246	0	35	23	320	100	21	0			
D0660CF446505FEB3541D7A7FA49AC60	2018/10/9 0:00										286	0	5	0	325	100	0	0			
C03159CF1E2BB6E3723BBD27A20EE8E8	2018/10/9 0:00										30	0	7	0	87	100	0	0			
BFCE948C893178770CAB7544004DACB7	2018/10/9 0:00										100	0	10	0	149	100	1	0			
E4A12148DDCAA5EE225688034FDF6F8A	2018/10/9 0:00										34	0	1267	1250	564	100	0	0			
785BFB4C7B92CD04C14A79CCF1B8864B	2018/10/9 0:00										36	0	38	12	66	100	0	0			
3AD2886CD6AF75A3D49E7652C5D90275	2018/10/9 0:00										0	0	28	0	22	100	0	0			
B248C5B7E80CE778C59D7F4C951A6867	2018/10/9 0:00										92	0	12	0	378	100	1	0			
E8A46C7D5E955786D78F15AB24431536	2018/10/9 0:00										12	0	79	57	16	100	2	0			
2C92BC1888099AFB4FB21FFDFFDFABC7	2018/10/9 0:00										84	0	14	0	283	100	0	0			
44175FBB225220769EE3EE2FDAF9A78B	2018/10/9 0:00										598	0	90	62	430	100	63	0			
F4DA51D101B956FC19C2109049060C9F	2018/10/9 0:00										28	0	30	6	184	100	1	0			
D88E6FDD40A18A50D26CDAC9FE421DAE	2018/10/9 0:00										266	0	5	0	477	100	3	0			
7109F15FA22FFE206DF66BCB5D19A41B	2018/10/9 0:00										90	0	78	69	188	100	5	0			
0AB1F257B83006742299FD08197064FA	2018/10/9 0:00										70	0	21	0	226	100	0	0			
DC11187234082CEB3DA0516DA151B239	2018/10/9 0:00										206	0	12	0	181	100	0	0			
7251E2F78C5A9A451405F8AC427F9E50	2018/10/9 0:00										0	0	14	0	158	100	0	0			
A687FDAF1A1C183E0653446A0D7D2119	2018/10/9 0:00										78	0	62	48	343	100	21	0			
278CA926FD3B80D04724F860C84B0AEA	2018/10/9 0:00										0	0	24	13	266	100	7	0			
4CCAF0FFCE2CE8990338B9A308A2F199	2018/10/9 0:00										40	0	73	43	256	100	1	0			
79804C2ABEC1D51A1806F3F94713E236	2018/10/9 0:00										2	0	44	36	51	100	1	0			
3E86E604CC5F95AC32B55DC9BE7BF7BE	2018/10/9 0:00										18	0	98	90	135	100	0	0			
0E3BF1EB33CE7FB61A64F2363F327BE8	2018/10/9 0:00										0	0	19	11	52	100	70	0			
083D7599E1C0CA3BE57847DF22E04280	2018/10/9 0:00										44	0	23	14	149	100	13	0			
6AF984B0163E9CCE7543D8BEA1F75447	2018/10/9 0:00										0	0	2	0	70	100	0	0			
BF3419F996B3A08DC7CD9CC475D73D96	2018/10/9 0:00										0	0	65	36	426	100	3	0			
0410E4DDA757E826E905AAC1AF4AE291	2018/10/9 0:00										72	0	76	61	203	100	7	0			
2264D14B39AF401E01CB81C0ED140090	2018/10/9 0:00										60	0	25	7	60	100	5	0			
DA76C2FA116D51A90A4DC4D655728117	2018/10/9 0:00										782	0	12	0	186	100	1	0			
FC04E2829706E6630EE7E3A56F35CA5B	2018/10/9 0:00										20	0	30	0	26	100	0	0			
705FD439307F022AD77E1CB2E7017A18	2018/10/9 0:00										0	0	9	0	29	100	0	0			
6EFC47D628631F56D8A968900F93CE9A	2018/10/9 0:00										44	2	2461	2460	185	100	4	0			
8C662F77E68D26A438D6BC6CA5A10C8E	2018/10/9 0:00										424	0	56	50	186	100	4	0			
A3AAF865DDC305FEF7FF72823504CE66	2018/10/9 0:00										0	0	6	0	462	100	0	0			
6D54FC51CBB4FE27FEFCA3D5E0357606	2018/10/9 0:00										0	0	0	0	2	100	0	0			
824FA73A0A2C9E5301D4027CBD4356A6	2018/10/9 0:00										0	6	596	580	48	100	1	0			
A791FCF85892A6252E72892293BE1B2C	2018/10/9 0:00										0	0	42	6	23	100	0	0			
80659A4C5D87C957D59D65A269845B74	2018/10/9 0:00										160	0	765	763	196	100	87	0			
EB4D5D3A224A45AF58CECC4E92F140BF	2018/10/9 0:00										58	0	23	0	99	100	0	0			
6B21D4D0BDCC4FD23A11F39B10178881	2018/10/9 0:00										66	0	56	33	130	100	54	0			
9AC637FE5B34CC8591768F4B6B654FD6	2018/10/9 0:00										4	0	25	0	136	100	30	0			
72D78FE5B23B1136986929FC32B1E8B3	2018/10/9 0:00										32	0	76	62	128	100	0	0			
1C17C19A18D89737910914D890FE9D03	2018/10/9 0:00										14	0	56	35	512	100	3	0			
F753D86AA4A24D6CB82549D1C23B86D7	2018/10/9 0:00										34	0	1	0	112	100	1	0			
5F61EF54ADD05E9B312577BD36380845	2018/10/9 0:00										0	0	0	0	0		0	0			
6156A4453A4576983CFC23A3FF73676B	2018/10/9 0:00										22	0	35	21	256	100	0	0			
225A825C377C9F9F70BE7C3185D9D06A	2018/10/9 0:00										244	0	114	90	111	100	4	0			
AE816C4ACE7C055FF4A9CFC308ABFBDB	2018/10/9 0:00										0	0	23	0	5	100	0	0			
25AAB9FFA96B7164E3AFAFA213758211	2018/10/9 0:00										74	0	88	78	43	100	0	0			
CB8CE945B988AF48FE6764F1268F4204	2018/10/9 0:00										28	0	39	26	97	100	16	0			
542689BBD039C27E26028651A382B904	2018/10/9 0:00										622	0	104	89	794	100	2	0			
893B8CF87EEC7A2547CCF8E4E83BC6A3	2018/10/9 0:00										0	0	24	0	330	100	0	0			
FDD7A4D2D83BFFA0E922E01400AB3D0E	2018/10/9 0:00										62	0	21	10	991	100	0	0			
0BBA1296ACBBB511F9EC82846FDCCC8D	2018/10/9 0:00										158	0	50	27	421	100	1	0			
0F5886BE751B498B3D8DEBBACF46B577	2018/10/9 0:00										22	0	88	61	230	100	4	0			
82FEDC25F245E20B1D6D271D78EF58C1	2018/10/9 0:00										222	0	14	0	134	100	9	0			
607C52F0F1EE190551351C3AEB9F29F9	2018/10/9 0:00										28	0	64	34	239	100	1	0			
E871D681FBFDF3F687052D4CBBAC9790	2018/10/9 0:00										46	0	58	37	15	100	0	0			
B5D22FAFCEEEB899EF486AE9347B101B	2018/10/9 0:00										22	0	4	0	189	100	1	0			
61CE32246C2DE39E795DBDCD01DB99E5	2018/10/9 0:00										16	0	13	0	148	100	5	0			
399CAD163E9E85F7D9394FEDE2D7F3D2	2018/10/9 0:00										0	0	7	0	152	100	0	0			
AAE7263944989A19CC21837646719CCD	2018/10/9 0:00										0	0	92	76	70	100	57	0			
78681A718F4705BA3F147403ED569A6D	2018/10/9 0:00										12	0	2	0	162	100	0	0			
7A59109DFB30538FF5E7F8CCBE49CBA7	2018/10/9 0:00										0	0	118	85	17	100	0	0			
3925816FB11B3D6BF4C44AB9FCE1CD11	2018/10/9 0:00										28	0	9	0	159	100	0	0			
742BE50A72D74CD71687C1690EF88D02	2018/10/9 0:00										28	0	1	0	144	100	1	0			
F0164D77451FCC114A67DD8BF5D0F4E0	2018/10/9 0:00										28	0	22	11	178	100	6	0			
65DE0AA0E69EB9256172ACC7AE81A985	2018/10/9 0:00										0	0	2	0	10	100	0	0			
5C0D388095544B89A1EBD0096837E1CB	2018/10/9 0:00										0	0	14	0	214	100	0	0			
63200B0E52789A6F96453D8C4B55EAB3	2018/10/9 0:00										248	0	13	0	410	100	3	0			
7C58FF5F435AF343253BE7623C04A191	2018/10/9 0:00										0	0	56	34	59	100	0	0			
2D9C0F45D468A3F7AD4B44A5FC67AC61	2018/10/9 0:00										10	0	56	23	73	100	31	0			
FC90058F379DE5586904EE96859A4F3F	2018/10/9 0:00										190	0	72	71	249	100	6	0			
E5920CBFD914C3B1840DD0C0BED388C5	2018/10/9 0:00										104	0	222	206	166	100	26	0			
A66074D8722987C56D19609F02B7437A	2018/10/9 0:00										0	0	36	14	143	100	0	0			
051DF565E691E7452A436A8D701DBB7C	2018/10/9 0:00										72	0	111	101	169	100	54	0			
9CFAFDC48EC903C4157B64B7676E6D72	2018/10/9 0:00										44	0	11	0	180	100	0	0			
884D7D7A0D73D3514417E031D86C5E15	2018/10/9 0:00										148	0	59	49	170	100	4	0			
7578DAD2C76A038A5A24AADCAF9A2E50	2018/10/9 0:00										22	0	71	65	355	100	23	0			
B71283BA23CF7144795683E1113FAF4B	2018/10/9 0:00										48	0	1	0	116	100	1	0			
24B2DC70EA848B68F754F76499CC1988	2018/10/9 0:00										26	0	421	393	247	100	1	0			
C92D5CBF21DB06FC5FAFDF20D9628788	2018/10/9 0:00										156	0	7	0	107	100	0	0			
9FB3838D976E454BB01DABB54A8E6B11	2018/10/9 0:00										4	0	158	135	36	100	2	0			
266E3713A73BB81321428FDE4A157CB2	2018/10/9 0:00										0	0	0	0	0		0	0			
22CA91B2A95BB9602F51C9836610AF98	2018/10/9 0:00										6	0	13	0	229	100	0	0			
FADE25BC17BD3157B78069F3037AD9F2	2018/10/9 0:00										0	0	14	0	316	100	0	0			
7D0A34C987BEBBD6AADEFC9198F9A45E	2018/10/9 0:00										488	0	44	20	306	100	4	0			
2527201FAE0A48FB5383B8DB5B94F2D0	2018/10/9 0:00										200	0	62	40	255	100	6	0			
6E8211CBBF3F01528D118FDA70CC3212	2018/10/9 0:00										360	0	41	31	185	100	0	0			
11AEE041DEA1E65223221BEAE1D6B71C	2018/10/9 0:00										272	0	302	298	477	100	0	0			
1526E12695ECF05E183517B0C67F990D	2018/10/9 0:00										48	0	23	12	427	100	1	0			
5EA89CA780E5241DEBF14602BA691A11	2018/10/9 0:00										82	0	71	41	190	100	4	0			
B1A2177E2D51E29EA9E0BF9D43AF874A	2018/10/9 0:00										36	0	15	0	150	100	0	0			
D7A32631B73CB9536DD9D32F672875A9	2018/10/9 0:00										8	0	163	157	48	100	17	0			
15B793F9B9CDE5CD47E0CEC3C70AA3E1	2018/10/9 0:00										6	0	34	34	679	100	28	0			
328F8F5FCB8B53BFB28702CF7188BD9D	2018/10/9 0:00										0	0	0	0	221	100	0	0			
3E236EB0F78927692C614EF608BD91CF	2018/10/9 0:00										66	0	202	181	237	100	109	0			
6229F3F30FA449BA80E07AD38D9105EB	2018/10/9 0:00										284	2	62	59	377	100	2	0			
D0EA30EAFFC4C740FAA693A034CDC170	2018/10/9 0:00										290	0	71	68	198	100	9	0			
3DEEF3216DAC188E8DFC345CD6A141D8	2018/10/9 0:00										12	0	14	6	68	100	1	0			
FD71B0915B4C52ECABD26733DDEB17FF	2018/10/9 0:00										52	0	334	312	517	100	0	0			
B58B65ACED4E086BCC53F5DAE70F27EE	2018/10/9 0:00										2	0	37	22	10	100	0	0			
B96DFB35347C823CF5014AB32C810BA5	2018/10/9 0:00										0	0	10	0	29	100	0	0			
05320F1387046B7AEF45D30B3FACC954	2018/10/9 0:00										2	0	0	0	212	100	0	0			
3E6E63C2A7E0815DDE88E503E1914C0A	2018/10/9 0:00										0	0	24	0	6	100	4	0			
